1_star,2_star,3_star,4_star,5_star,book_id,review_url
52301,96457,335136,751169,807716,19288043-gone-girl,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5451,15757,61618,138561,197469,3153910-the-art-of-racing-in-the-rain,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1554681723&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1396,3462,15743,26478,33212,130580,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0060935472&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
10447,16450,43664,74581,69394,28676,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0679735771&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1919,4181,15212,29071,28158,15622,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=006083756X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
298,257,822,2387,14018,265205,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0310919797&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2842,5508,16840,42801,75346,33600,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=192076920X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
733,1523,6503,11535,10726,27333,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0618249060&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
41997,79135,245268,423269,687618,256683,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1416914285&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1839,2645,10934,28093,59099,55030,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0375508325&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1183,2276,10049,20206,32544,8125919-the-complete-poems-of-emily-dickinson,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2282,8668,39142,54486,60525,93,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0753454947&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
15,40,188,413,425,18300212-the-trigger,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=070118793X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
16489,35926,149068,264330,279699,6424171-jurassic-park,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0345370775&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
6183,12276,33139,68016,79326,49628,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0375507256&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1615,4126,16543,31786,36524,43545,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0441627404&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1767,1880,4079,7501,8527,9293020-the-elephant-tree,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1848764561&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4316,8723,39073,72810,115231,77767,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
31,57,215,1720,1548,40593473-finding-hope-in-the-darkness-of-grief,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1982205687&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
516,1513,9662,36615,53658,991197,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0375714839&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4995,16865,67843,95950,77696,45032,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0141439807&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3898,9143,27326,40264,32809,17150,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1583485090&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
9236,24807,78505,110633,113988,28194,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0439709105&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
6968,12461,31990,39400,32069,667,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0452281253&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7763,17237,46952,65980,61967,14942,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0151009988&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5885,11941,31437,46630,47786,17716,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7507,12250,29333,46019,54810,10975,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4176,12884,51955,70102,80264,3685,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0439228905&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2530,10546,49607,77322,56761,251688,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3489,7954,25420,46873,75320,6596,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1878424505&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
920,3817,19765,30416,33473,41684,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0451529758&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
15030,22861,85787,188859,207519,6493208-the-immortal-life-of-henrietta-lacks,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1400052173&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
16491,29839,129085,248146,213757,1202,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0061234001&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2375,4496,15980,27512,32710,36529,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1580495761&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2709,10436,45452,65923,52917,33507,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=076072850X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2732,6363,29288,58450,76355,3980,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0744583276&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
10691,24714,69596,85324,84149,22232,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0439488400&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1839,5170,17322,31236,31137,37380,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0618084746&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1939,7104,22278,23518,18578,19351,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0141026286&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
692,2554,11167,20501,18797,193755,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0375701214&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3388,13445,60826,84378,57393,8909,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0375759239&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
6566,11905,53403,169181,373394,11387515-wonder,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
14274,36133,104932,196793,242138,9361589-the-night-circus,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0385534639&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3075,13944,77050,126754,147215,140225,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=006112527X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1210,2787,13830,28051,36215,38210,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1573221112&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
10867,21462,64455,101218,101447,5203,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0671021001&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2149,6190,29002,48045,66378,19302,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0142402494&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2612,5531,23172,51972,53574,135836,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0099465892&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1297,4585,31893,109978,132017,2153405,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0595440096&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
6099,16199,74478,145336,180960,12691,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0739461192&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2651,6762,27919,54018,51989,11337,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0452287065&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4413,13970,61279,150776,163580,556602,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0312370830&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2119,6915,29362,67020,70236,28921,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
23,61,279,1605,1549,34521870-mistress-suffragette,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=B06XG3G2TF&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2018,6577,31073,50095,45998,43035,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0439236193&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2036,4890,23071,57598,92257,6294,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=006441034X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1856,1868,4245,7951,9907,29908754-the-zombie-room,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=B01E4L4VEG&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5041,14105,54373,95951,87033,40440,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0743298020&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7244,12722,30134,38315,30864,7588,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0142437344&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2552,7620,29202,71085,84757,11275,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0965341984&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
12519,26874,128754,238178,259579,32542,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
68,106,182,537,1017,11324204-houdini-heart,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0975925512&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4632,10499,42259,93552,127498,227711,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0060987561&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5155,18336,75234,100022,76134,50398,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1593082649&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4192,8283,25268,39750,48725,19089,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0451529170&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
20,52,222,636,521,7940583-chasing-the-devil,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0701183608&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3073,11502,40374,54346,56732,12938,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=074348276X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1495,7717,42568,66547,49435,54479,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=014044906X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
32383,64378,216203,282734,245837,227443,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=014028009X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3853,16731,80424,126640,137949,65605,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0060764902&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5388,13585,45388,84162,111201,18122,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0440238153&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2328,7835,34727,55858,56106,30597,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0451527887&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1953,5065,24557,65714,70900,3109,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1594200823&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2632,8469,38662,80971,79112,4980,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0385334206&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2240,10460,41816,54228,39451,24128,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0743477561&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5086,15686,68544,112220,102906,32234,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0316182540&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4134,11104,42599,73584,77417,13642,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0553383043&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
581,2499,19462,55310,82419,39662,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0751514624&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
8085,12732,49950,72965,49551,1097,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0060838582&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
30,69,205,1830,1824,30346601-brainwalker,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=9780997652505&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
6052,14658,41602,52437,42024,1431,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0061124265&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1214,5516,28872,37703,28279,62446,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0451528352&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
11419,15031,39290,56934,87397,56495,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0310276993&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
47,113,478,1396,2763,24374,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0791077640&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3794,12257,60865,129251,118890,1103,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0812968069&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1444,6211,40389,96509,104497,41804,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0553803700&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
